118.69747,31.972643
118.700087,31.972971
118.703006,31.973736
118.705066,31.974791
118.70734,31.975592
118.709657,31.977376
118.711117,31.978395
118.712404,31.979669
118.713777,31.980943
118.714206,31.981926
118.713177,31.983674
118.712662,31.985639
118.713949,31.986913
118.715623,31.988187
118.717554,31.990771
118.719571,31.993064
118.721931,31.994921
118.725364,31.99372
